,edge_id
WayPoint1_WayPoint3,146
WayPoint3_WayPoint1,105
WayPoint10_WayPoint3,90
WayPoint3_WayPoint10,65
WayPoint2_WayPoint1,52
WayPoint1_WayPoint2,42
WayPoint7_WayPoint10,21
WayPoint1_WayPoint11,14
WayPoint10_WayPoint7,10
WayPoint2_WayPoint12,7
WayPoint11_WayPoint1,3
WayPoint12_WayPoint2,1
WayPoint9_WayPoint12,1
