,edge_id
WayPoint3_WayPoint1,46
WayPoint1_WayPoint3,40
WayPoint2_WayPoint1,38
WayPoint3_WayPoint10,25
WayPoint10_WayPoint3,22
WayPoint11_WayPoint1,18
WayPoint7_WayPoint10,9
WayPoint1_WayPoint2,5
WayPoint12_WayPoint2,4
WayPoint1_WayPoint11,3
WayPoint10_WayPoint7,2
WayPoint2_WayPoint12,2
WayPoint5_WayPoint8,1
WayPoint4_WayPoint7,1
